Employee_Index,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,BusinessTravel,Education,EducationField,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,Actual_Attrition,Predicted_Attrition,Attrition_Probability,Risk_Level
2661,32,Female,Single,Sales,Research Scientist,2,57690,4,2,4.0,1.0,9,Travel_Rarely,4,Life Sciences,1.0,4.0,3.0,3,3,11,0,3,1,0,0,0.01,Low
556,40,Male,Single,Research & Development,Healthcare Representative,1,22130,20,9,21.0,1.0,1,Travel_Rarely,1,Life Sciences,3.0,3.0,4.0,3,3,17,0,4,4,0,0,0.01,Low
558,39,Male,Single,Research & Development,Laboratory Technician,1,28510,5,3,9.0,9.0,6,Non-Travel,3,Life Sciences,2.0,3.0,2.0,3,3,15,0,2,0,0,0,0.01,Low
560,31,Male,Married,Research & Development,Sales Executive,1,52580,2,2,3.0,0.0,7,Travel_Frequently,3,Life Sciences,4.0,3.0,3.0,3,3,14,3,5,2,0,0,0.01,Low
2641,39,Male,Single,Research & Development,Sales Executive,1,134020,7,7,18.0,7.0,4,Travel_Rarely,4,Life Sciences,4.0,1.0,3.0,3,3,14,1,1,1,0,0,0.01,Low
2645,25,Female,Divorced,Research & Development,Manufacturing Director,2,27850,5,4,6.0,0.0,2,Travel_Rarely,4,Medical,3.0,1.0,2.0,3,4,21,0,2,0,0,0,0.01,Low
3561,60,Male,Divorced,Sales,Sales Executive,2,25640,11,9,12.0,0.0,2,Travel_Rarely,2,Life Sciences,4.0,2.0,3.0,3,3,14,1,3,1,0,0,0.01,Low
3566,40,Female,Divorced,Research & Development,Research Scientist,2,37800,5,3,7.0,7.0,1,Travel_Rarely,3,Medical,2.0,2.0,4.0,1,3,12,0,2,1,0,0,0.01,Low
3567,25,Female,Single,Research & Development,Laboratory Technician,1,27680,4,1,5.0,0.0,6,Travel_Rarely,2,Medical,4.0,3.0,3.0,3,4,22,1,0,1,0,0,0.01,Low
3570,35,Male,Married,Research & Development,Sales Executive,2,136100,13,12,16.0,4.0,1,Non-Travel,1,Life Sciences,4.0,3.0,2.0,2,4,22,2,4,4,0,0,0.01,Low
3530,35,Female,Married,Research & Development,Laboratory Technician,2,22580,2,2,2.0,1.0,3,Travel_Frequently,3,Medical,4.0,4.0,4.0,3,3,11,1,2,2,0,0,0.01,Low
3535,19,Male,Single,Research & Development,Laboratory Technician,2,191970,1,0,1.0,1.0,23,Travel_Rarely,4,Life Sciences,1.0,3.0,3.0,3,3,12,0,2,0,0,0,0.01,Low
3537,37,Male,Married,Research & Development,Research Scientist,3,65770,14,11,14.0,1.0,14,Travel_Rarely,4,Life Sciences,4.0,4.0,2.0,1,3,13,0,1,3,0,0,0.01,Low
3541,29,Male,Married,Research & Development,Sales Executive,1,79690,5,3,6.0,0.0,23,Travel_Rarely,3,Medical,4.0,2.0,2.0,3,3,14,0,3,1,0,0,0.01,Low
3543,46,Male,Married,Research & Development,Research Scientist,2,165550,26,9,28.0,8.0,2,Travel_Rarely,3,Life Sciences,1.0,3.0,3.0,3,3,14,2,4,15,0,0,0.01,Low
3544,44,Male,Single,Research & Development,Sales Representative,1,45560,0,0,6.0,2.0,20,Non-Travel,3,Life Sciences,3.0,4.0,3.0,3,3,13,0,4,0,0,0,0.01,Low
2685,33,Male,Married,Research & Development,Research Scientist,2,34200,8,0,8.0,1.0,10,Travel_Frequently,2,Medical,3.0,4.0,3.0,3,3,14,0,3,3,0,0,0.01,Low
530,28,Male,Single,Research & Development,Healthcare Representative,2,74570,8,7,10.0,3.0,1,Travel_Rarely,3,Life Sciences,3.0,3.0,4.0,4,3,11,2,1,1,0,0,0.01,Low
1850,25,Female,Married,Sales,Research Scientist,4,27560,5,3,5.0,1.0,5,Travel_Rarely,3,Marketing,1.0,3.0,4.0,3,3,12,2,2,0,0,0,0.01,Low
1851,49,Female,Married,Sales,Sales Representative,2,190330,4,2,7.0,2.0,9,Travel_Rarely,3,Technical Degree,1.0,3.0,3.0,3,3,18,1,5,0,0,0,0.01,Low
1859,35,Male,Married,Research & Development,Healthcare Representative,3,167920,13,8,16.0,3.0,1,Travel_Rarely,3,Life Sciences,2.0,4.0,3.0,4,3,12,1,3,4,0,0,0.01,Low
1860,37,Female,Married,Research & Development,Human Resources,3,35640,5,0,10.0,5.0,13,Travel_Frequently,4,Life Sciences,4.0,3.0,3.0,1,3,11,0,1,0,0,0,0.01,Low
1862,43,Male,Married,Research & Development,Laboratory Technician,1,52650,5,2,12.0,4.0,1,Travel_Frequently,3,Medical,4.0,4.0,2.0,3,3,11,1,4,2,0,0,0.01,Low
1863,47,Female,Married,Sales,Research Director,3,65530,7,7,8.0,0.0,15,Travel_Rarely,4,Marketing,4.0,3.0,3.0,3,3,15,0,2,7,0,0,0.01,Low
3551,46,Male,Married,Research & Development,Manager,3,17020,4,3,25.0,5.0,8,Travel_Rarely,4,Other,2.0,4.0,3.0,3,4,21,0,2,0,0,0,0.01,Low
3555,36,Male,Divorced,Research & Development,Sales Executive,2,119350,7,7,7.0,1.0,9,Travel_Rarely,2,Medical,3.0,3.0,3.0,4,3,11,3,6,1,0,0,0.01,Low
1445,50,Male,Divorced,Research & Development,Sales Executive,2,62940,7,6,32.0,3.0,11,Travel_Rarely,2,Life Sciences,4.0,4.0,2.0,4,4,23,1,2,0,0,0,0.01,Low
1449,52,Male,Single,Research & Development,Sales Executive,1,45070,33,12,33.0,1.0,2,Non-Travel,3,Technical Degree,3.0,1.0,4.0,2,3,14,0,3,15,0,0,0.01,Low
1454,41,Female,Divorced,Sales,Laboratory Technician,2,52940,1,0,17.0,2.0,29,Travel_Rarely,3,Life Sciences,1.0,3.0,2.0,2,3,15,0,3,0,0,0,0.01,Low
1456,45,Female,Married,Research & Development,Sales Representative,2,58110,24,7,25.0,0.0,18,Travel_Rarely,1,Life Sciences,4.0,3.0,3.0,2,3,14,0,4,1,0,0,0.01,Low
2689,30,Male,Divorced,Research & Development,Laboratory Technician,2,171690,1,0,1.0,1.0,11,Travel_Rarely,4,Medical,3.0,4.0,3.0,3,3,17,2,2,0,0,0,0.01,Low
2692,35,Male,Married,Human Resources,Manager,2,32940,5,3,6.0,0.0,3,Travel_Rarely,4,Human Resources,2.0,1.0,3.0,3,3,11,0,2,0,0,0,0.01,Low
2695,34,Male,Divorced,Research & Development,Laboratory Technician,1,107930,2,2,3.0,0.0,28,Travel_Rarely,3,Technical Degree,4.0,2.0,3.0,2,3,11,3,1,1,0,0,0.01,Low
2697,29,Female,Divorced,Research & Development,Laboratory Technician,4,36460,10,8,10.0,1.0,16,Travel_Rarely,2,Life Sciences,1.0,2.0,3.0,4,3,14,0,3,8,0,0,0.01,Low
2668,35,Male,Married,Sales,Manufacturing Director,2,32290,10,2,10.0,1.0,7,Travel_Frequently,2,Life Sciences,3.0,3.0,4.0,2,4,25,0,2,0,0,0,0.01,Low
2672,29,Male,Single,Research & Development,Sales Representative,2,75530,5,4,5.0,1.0,5,Travel_Rarely,3,Medical,1.0,4.0,1.0,3,3,19,0,3,0,0,0,0.01,Low
2674,39,Male,Married,Sales,Sales Executive,2,197010,20,6,21.0,0.0,25,Travel_Rarely,3,Medical,4.0,2.0,2.0,4,3,11,0,3,9,0,0,0.01,Low
2676,26,Male,Single,Research & Development,Manager,2,92780,4,0,5.0,0.0,11,Travel_Rarely,4,Medical,3.0,4.0,3.0,3,4,20,0,3,0,0,0,0.01,Low
2677,36,Male,Married,Research & Development,Sales Executive,1,13590,5,3,17.0,4.0,5,Travel_Frequently,1,Technical Degree,4.0,3.0,3.0,3,3,12,0,2,0,0,0,0.01,Low
2679,27,Male,Married,Research & Development,Laboratory Technician,1,164220,6,3,6.0,1.0,8,Travel_Rarely,2,Medical,2.0,2.0,3.0,3,4,20,1,3,0,0,0,0.01,Low
2680,49,Male,Married,Research & Development,Healthcare Representative,3,29960,9,8,17.0,2.0,6,Travel_Frequently,1,Medical,2.0,4.0,2.0,2,3,18,1,2,0,0,0,0.01,Low
1461,45,Male,Married,Sales,Research Scientist,3,22890,3,2,9.0,4.0,21,Travel_Frequently,1,Marketing,3.0,1.0,3.0,2,3,13,0,3,0,0,0,0.01,Low
3522,35,Male,Married,Research & Development,Healthcare Representative,1,57150,8,7,10.0,6.0,5,Travel_Rarely,3,Medical,3.0,4.0,3.0,3,4,24,2,0,1,0,0,0.01,Low
3523,24,Female,Single,Sales,Laboratory Technician,1,25760,4,2,6.0,8.0,7,Travel_Rarely,4,Life Sciences,2.0,4.0,3.0,3,3,17,3,3,1,0,0,0.01,Low
3525,26,Male,Married,Research & Development,Sales Representative,2,143360,8,7,8.0,1.0,1,Travel_Rarely,4,Life Sciences,4.0,1.0,3.0,3,4,21,1,3,0,0,0,0.01,Low
3500,31,Male,Married,Research & Development,Sales Executive,1,52580,2,2,3.0,0.0,7,Travel_Frequently,3,Life Sciences,4.0,3.0,3.0,3,3,14,3,5,2,0,0,0.01,Low
3505,29,Male,Divorced,Research & Development,Research Scientist,3,27160,7,1,8.0,0.0,1,Travel_Frequently,4,Medical,2.0,4.0,2.0,1,3,18,0,2,1,0,0,0.01,Low
273,32,Male,Single,Sales,Sales Executive,2,136640,7,7,10.0,3.0,1,Travel_Rarely,3,Medical,4.0,3.0,3.0,3,3,14,0,6,7,0,0,0.01,Low
275,40,Female,Married,Research & Development,Human Resources,3,51260,18,12,20.0,5.0,3,Travel_Frequently,4,Medical,1.0,4.0,3.0,3,3,18,0,2,1,0,0,0.01,Low
2717,43,Female,Divorced,Sales,Research Director,1,12740,5,4,6.0,1.0,9,Travel_Rarely,5,Technical Degree,3.0,4.0,2.0,2,3,19,0,3,1,0,0,0.01,Low
513,54,Female,Married,Research & Development,Manufacturing Director,2,24780,9,0,13.0,6.0,5,Travel_Rarely,3,Medical,3.0,3.0,3.0,3,3,11,0,0,7,0,0,0.01,Low
1832,35,Female,Single,Sales,Manager,2,94190,6,1,6.0,1.0,6,Travel_Rarely,4,Medical,1.0,3.0,2.0,2,4,24,1,5,1,0,0,0.01,Low
1835,30,Male,Divorced,Research & Development,Sales Representative,5,30580,5,3,10.0,9.0,4,Travel_Frequently,5,Medical,4.0,2.0,2.0,3,3,14,1,2,0,0,0,0.01,Low
544,33,Female,Married,Sales,Research Scientist,2,46490,3,2,4.0,0.0,9,Travel_Frequently,3,Medical,2.0,4.0,3.0,2,3,12,0,2,0,0,0,0.01,Low
1470,51,Female,Married,Sales,Healthcare Representative,1,131160,1,0,1.0,1.0,6,Travel_Rarely,2,Life Sciences,4.0,3.0,3.0,3,3,11,0,6,0,0,0,0.01,Low
1473,38,Male,Married,Research & Development,Human Resources,3,83210,8,5,13.0,3.0,2,Non-Travel,5,Life Sciences,4.0,4.0,3.0,2,3,11,3,5,7,0,0,0.01,Low
1475,46,Female,Married,Research & Development,Research Director,4,40710,7,7,28.0,3.0,8,Travel_Rarely,3,Life Sciences,2.0,3.0,2.0,3,3,13,0,5,7,0,0,0.01,Low
3491,28,Female,Divorced,Human Resources,Laboratory Technician,4,67810,9,7,10.0,0.0,1,Travel_Rarely,3,Human Resources,2.0,4.0,2.0,3,3,15,1,2,1,0,0,0.01,Low
3496,40,Male,Single,Research & Development,Healthcare Representative,1,22130,20,9,21.0,1.0,1,Travel_Rarely,1,Life Sciences,3.0,3.0,4.0,3,3,17,0,4,4,0,0,0.01,Low
3498,39,Male,Single,Research & Development,Laboratory Technician,1,28510,5,3,9.0,9.0,6,Non-Travel,3,Life Sciences,2.0,3.0,2.0,3,3,15,0,2,0,0,0,0.01,Low
291,34,Male,Single,Research & Development,Healthcare Representative,2,49990,5,3,10.0,3.0,2,Travel_Rarely,5,Technical Degree,3.0,2.0,3.0,4,3,12,2,2,4,0,0,0.01,Low
293,39,Female,Married,Sales,Healthcare Representative,4,138720,8,6,12.0,9.0,2,Travel_Rarely,4,Marketing,2.0,3.0,1.0,2,3,12,3,3,3,0,0,0.01,Low
294,56,Male,Married,Research & Development,Manager,1,20420,10,1,30.0,7.0,2,Travel_Rarely,4,Medical,4.0,3.0,2.0,3,3,12,0,6,1,0,0,0.01,Low
300,32,Male,Married,Sales,Sales Executive,2,188440,10,7,10.0,1.0,4,Travel_Frequently,4,Life Sciences,4.0,3.0,3.0,1,3,19,0,3,4,0,0,0.01,Low
302,34,Female,Divorced,Research & Development,Laboratory Technician,3,57440,0,0,7.0,3.0,20,Travel_Rarely,3,Medical,1.0,2.0,3.0,2,3,19,1,4,0,0,0,0.01,Low
2729,37,Female,Married,Research & Development,Sales Executive,3,20640,1,0,8.0,4.0,17,Travel_Rarely,3,Life Sciences,2.0,2.0,3.0,2,3,16,0,3,0,0,0,0.01,Low
2699,22,Female,Divorced,Research & Development,Sales Executive,3,108510,1,0,1.0,1.0,8,Non-Travel,3,Life Sciences,4.0,4.0,2.0,4,3,16,1,2,0,0,0,0.01,Low
2710,44,Female,Married,Research & Development,Manufacturing Director,1,23450,22,17,24.0,3.0,3,Travel_Rarely,1,Life Sciences,4.0,1.0,3.0,3,3,15,2,0,5,0,0,0.01,Low
3484,33,Female,Married,Sales,Research Scientist,2,46490,3,2,4.0,0.0,9,Travel_Frequently,3,Medical,2.0,4.0,3.0,2,3,12,0,2,0,0,0,0.01,Low
3485,34,Female,Married,Sales,Research Director,2,26960,0,0,6.0,3.0,1,Non-Travel,1,Marketing,4.0,3.0,3.0,3,4,23,0,3,0,0,0,0.01,Low
3489,38,Male,Divorced,Research & Development,Research Scientist,1,47360,8,7,9.0,0.0,6,Travel_Rarely,2,Medical,3.0,3.0,3.0,2,3,11,1,3,2,0,0,0.01,Low
916,25,Male,Divorced,Sales,Manufacturing Director,4,139730,7,7,7.0,1.0,5,Travel_Frequently,1,Marketing,3.0,4.0,3.0,2,3,14,0,3,0,0,0,0.01,Low
917,39,Female,Married,Sales,Research Director,2,26840,5,0,7.0,4.0,10,Travel_Rarely,3,Marketing,2.0,4.0,3.0,3,3,12,0,2,1,0,0,0.01,Low
918,49,Male,Married,Sales,Research Director,2,108450,4,2,27.0,3.0,4,Travel_Rarely,2,Life Sciences,2.0,1.0,3.0,2,4,24,0,4,1,0,0,0.01,Low
925,36,Female,Divorced,Research & Development,Healthcare Representative,2,114160,5,4,13.0,6.0,2,Travel_Rarely,2,Medical,1.0,4.0,3.0,3,3,16,0,2,0,0,0,0.01,Low
3470,28,Male,Single,Research & Development,Healthcare Representative,2,74570,8,7,10.0,3.0,1,Travel_Rarely,3,Life Sciences,3.0,3.0,4.0,4,3,11,2,1,1,0,0,0.01,Low
3445,34,Male,Married,Research & Development,Sales Representative,1,64100,1,0,1.0,1.0,2,Travel_Rarely,2,Life Sciences,3.0,3.0,3.0,2,3,13,1,5,0,0,0,0.01,Low
3448,50,Male,Married,Research & Development,Sales Executive,1,118780,8,7,29.0,2.0,5,Travel_Rarely,4,Life Sciences,3.0,2.0,2.0,3,3,13,1,2,7,0,0,0.01,Low
3449,37,Male,Single,Research & Development,Laboratory Technician,1,170680,4,1,8.0,3.0,1,Travel_Rarely,3,Life Sciences,2.0,4.0,2.0,3,4,23,0,6,0,0,0,0.01,Low
3450,40,Male,Married,Human Resources,Sales Executive,5,24550,7,5,8.0,1.0,2,Travel_Rarely,3,Medical,1.0,3.0,2.0,3,3,15,1,2,7,0,0,0.01,Low
3452,46,Female,Divorced,Research & Development,Research Scientist,3,49410,2,2,23.0,9.0,2,Travel_Rarely,1,Medical,4.0,4.0,3.0,2,3,13,2,2,2,0,0,0.01,Low
3453,54,Female,Married,Research & Development,Manufacturing Director,2,24780,9,0,13.0,6.0,5,Travel_Rarely,3,Medical,3.0,3.0,3.0,3,3,11,0,0,7,0,0,0.01,Low
1802,33,Male,Married,Research & Development,Manufacturing Director,4,59020,13,7,14.0,0.0,3,Travel_Rarely,4,Life Sciences,3.0,3.0,4.0,3,3,12,1,2,3,0,0,0.01,Low
1805,36,Female,Married,Sales,Sales Executive,2,42000,9,5,10.0,0.0,6,Travel_Rarely,3,Medical,2.0,3.0,3.0,3,4,22,0,3,0,0,0,0.01,Low
2738,35,Male,Married,Research & Development,Manufacturing Director,3,65490,9,8,9.0,1.0,15,Travel_Frequently,3,Medical,1.0,2.0,2.0,3,4,20,0,3,1,0,0,0.01,Low
1815,45,Male,Single,Research & Development,Research Director,1,56050,1,0,1.0,1.0,10,Travel_Rarely,4,Life Sciences,3.0,2.0,3.0,3,3,12,2,2,0,0,0,0.01,Low
1828,51,Male,Married,Sales,Research Scientist,3,94390,20,17,29.0,2.0,16,Travel_Rarely,3,Medical,3.0,1.0,2.0,3,3,15,3,0,4,0,0,0.01,Low
1487,37,Male,Divorced,Research & Development,Sales Executive,2,41270,5,2,15.0,2.0,1,Non-Travel,3,Medical,4.0,1.0,3.0,3,3,13,1,2,0,0,0,0.01,Low
3422,35,Male,Divorced,Sales,Sales Executive,5,57450,3,2,3.0,1.0,24,Travel_Rarely,3,Medical,4.0,2.0,2.0,3,3,17,3,4,1,0,0,0.01,Low
3423,42,Male,Married,Research & Development,Research Scientist,1,23730,1,0,21.0,6.0,23,Travel_Rarely,4,Other,3.0,4.0,4.0,4,3,14,1,3,0,0,0,0.01,Low
305,25,Male,Single,Research & Development,Research Scientist,2,74840,6,4,6.0,1.0,8,Travel_Rarely,3,Life Sciences,4.0,3.0,2.0,3,3,15,0,3,1,0,0,0.01,Low
311,36,Male,Single,Research & Development,Sales Executive,5,116310,10,9,10.0,1.0,7,Non-Travel,2,Life Sciences,1.0,1.0,3.0,1,3,18,1,2,0,0,0,0.01,Low
318,27,Female,Married,Research & Development,Research Scientist,4,195370,4,1,5.0,0.0,13,Travel_Frequently,2,Life Sciences,4.0,3.0,3.0,3,3,12,0,5,1,0,0,0.01,Low
319,37,Male,Divorced,Sales,Manufacturing Director,2,61720,5,3,6.0,0.0,2,Travel_Rarely,4,Technical Degree,1.0,4.0,2.0,3,3,11,0,1,4,0,0,0.01,Low
3441,45,Male,Single,Research & Development,Sales Executive,2,54840,6,4,6.0,1.0,16,Travel_Rarely,1,Medical,2.0,2.0,3.0,3,4,20,3,6,0,0,0,0.01,Low
3404,38,Male,Married,Research & Development,Manufacturing Director,1,32100,2,2,3.0,0.0,13,Travel_Frequently,3,Technical Degree,3.0,3.0,2.0,2,3,17,2,5,0,0,0,0.01,Low
3405,46,Female,Divorced,Research & Development,Human Resources,3,190450,8,7,13.0,6.0,28,Travel_Rarely,3,Medical,3.0,4.0,3.0,3,3,11,3,2,0,0,0,0.01,Low
3409,18,Male,Single,Sales,Manager,2,32300,0,0,0.0,1.0,5,Non-Travel,4,Other,4.0,2.0,3.0,3,3,12,1,3,0,0,0,0.01,Low
3410,54,Female,Married,Sales,Laboratory Technician,1,136030,10,8,22.0,8.0,23,Travel_Rarely,3,Medical,3.0,3.0,3.0,3,3,13,1,2,0,0,0,0.01,Low
3411,35,Female,Divorced,Research & Development,Manufacturing Director,1,119960,16,1,16.0,1.0,6,Travel_Rarely,4,Medical,3.0,3.0,2.0,3,3,19,2,3,10,0,0,0.01,Low
1489,38,Female,Divorced,Research & Development,Manager,1,68700,8,7,8.0,1.0,8,Travel_Rarely,3,Life Sciences,1.0,1.0,3.0,3,3,11,1,5,7,0,0,0.01,Low
1490,26,Male,Divorced,Research & Development,Laboratory Technician,2,104470,6,4,6.0,1.0,1,Travel_Frequently,4,Other,2.0,3.0,1.0,3,3,18,0,3,1,0,0,0.01,Low
2768,23,Male,Divorced,Research & Development,Laboratory Technician,2,64390,0,0,3.0,3.0,10,Travel_Rarely,3,Medical,1.0,3.0,3.0,3,4,22,3,2,0,0,0,0.01,Low
2774,30,Male,Divorced,Research & Development,Manufacturing Director,1,92500,11,7,11.0,1.0,9,Travel_Rarely,3,Life Sciences,2.0,3.0,2.0,3,3,12,3,0,2,0,0,0.01,Low
2731,35,Female,Married,Research & Development,Research Scientist,3,38380,1,1,1.0,1.0,8,Travel_Rarely,4,Medical,4.0,4.0,3.0,3,3,16,1,2,0,0,0,0.01,Low
2734,44,Female,Divorced,Research & Development,Research Scientist,3,15630,4,3,9.0,5.0,1,Travel_Rarely,1,Medical,1.0,2.0,2.0,3,3,12,2,3,1,0,0,0.01,Low
844,36,Female,Single,Sales,Research Scientist,4,142750,3,2,7.0,3.0,9,Travel_Rarely,3,Marketing,4.0,3.0,2.0,2,3,18,1,5,1,0,0,0.01,Low
845,48,Male,Divorced,Research & Development,Laboratory Technician,1,55620,8,7,18.0,8.0,12,Travel_Rarely,4,Medical,3.0,3.0,3.0,3,3,13,1,2,7,0,0,0.01,Low
1494,29,Male,Single,Research & Development,Laboratory Technician,1,65130,10,9,10.0,1.0,16,Travel_Frequently,4,Medical,4.0,2.0,2.0,3,3,11,1,2,0,0,0,0.01,Low
1524,31,Female,Divorced,Sales,Research Scientist,2,28040,2,2,3.0,0.0,16,Travel_Rarely,4,Marketing,4.0,3.0,1.0,3,3,19,2,0,2,0,0,0.01,Low
3394,33,Male,Single,Research & Development,Laboratory Technician,2,34790,3,2,5.0,3.0,2,Travel_Rarely,2,Technical Degree,4.0,2.0,3.0,3,3,12,0,3,0,0,0,0.01,Low
2778,24,Male,Married,Sales,Research Scientist,2,40870,3,2,4.0,0.0,6,Travel_Rarely,2,Marketing,3.0,1.0,2.0,3,4,20,3,1,0,0,0,0.01,Low
501,45,Male,Single,Research & Development,Sales Executive,2,54840,6,4,6.0,1.0,16,Travel_Rarely,1,Medical,2.0,2.0,3.0,3,4,20,3,6,0,0,0,0.01,Low
2744,50,Female,Divorced,Sales,Research Scientist,4,83760,27,8,29.0,5.0,2,Travel_Rarely,4,Marketing,3.0,2.0,2.0,3,3,14,3,2,13,0,0,0.01,Low
2747,55,Male,Divorced,Research & Development,Research Scientist,3,22720,5,2,21.0,2.0,7,Travel_Rarely,3,Medical,3.0,4.0,3.0,3,3,17,1,2,0,0,0,0.01,Low
2749,45,Female,Divorced,Research & Development,Sales Executive,1,70830,1,0,25.0,2.0,1,Travel_Rarely,2,Medical,1.0,2.0,3.0,3,3,12,1,5,0,0,0,0.01,Low
2750,35,Female,Married,Human Resources,Sales Representative,2,40840,3,2,5.0,4.0,9,Travel_Frequently,3,Other,1.0,2.0,2.0,3,3,13,1,3,1,0,0,0.01,Low
2758,35,Male,Single,Research & Development,Healthcare Representative,2,101240,15,8,16.0,0.0,2,Travel_Rarely,4,Medical,1.0,3.0,3.0,4,3,14,1,2,2,0,0,0.01,Low
2763,35,Female,Single,Research & Development,Human Resources,3,40690,6,4,6.0,1.0,20,Travel_Rarely,4,Life Sciences,3.0,2.0,3.0,3,3,13,0,5,0,0,0,0.01,Low
3399,27,Male,Married,Research & Development,Manufacturing Director,2,34850,2,2,4.0,9.0,20,Travel_Rarely,4,Other,2.0,3.0,3.0,3,3,17,2,2,2,0,0,0.01,Low
3400,45,Female,Married,Sales,Sales Executive,1,66440,9,8,9.0,1.0,2,Non-Travel,3,Medical,1.0,4.0,3.0,4,3,12,0,3,0,0,0,0.01,Low
3403,50,Female,Married,Research & Development,Sales Executive,2,134960,12,5,22.0,3.0,1,Travel_Rarely,3,Technical Degree,3.0,4.0,3.0,3,3,18,1,3,1,0,0,0.01,Low
3383,53,Male,Divorced,Research & Development,Manager,1,39200,17,2,22.0,6.0,9,Travel_Rarely,3,Technical Degree,3.0,3.0,4.0,3,3,16,1,3,15,0,0,0.01,Low
3385,38,Male,Single,Sales,Research Director,2,100480,5,3,6.0,1.0,4,Non-Travel,3,Life Sciences,4.0,3.0,3.0,3,4,23,1,2,1,0,0,0.01,Low
3386,35,Female,Divorced,Sales,Healthcare Representative,2,109380,10,8,12.0,6.0,1,Travel_Rarely,2,Life Sciences,4.0,4.0,3.0,1,3,14,2,2,0,0,0,0.01,Low
3389,47,Male,Divorced,Research & Development,Sales Executive,3,69310,19,7,20.0,1.0,7,Travel_Frequently,4,Life Sciences,3.0,3.0,4.0,3,3,11,0,3,2,0,0,0.01,Low
3390,36,Male,Divorced,Sales,Research Scientist,2,48980,7,7,12.0,4.0,28,Non-Travel,1,Life Sciences,4.0,1.0,3.0,3,3,13,1,3,0,0,0,0.01,Low
1770,32,Male,Married,Sales,Sales Executive,2,188440,10,7,10.0,1.0,4,Travel_Frequently,4,Life Sciences,4.0,1.0,3.0,1,3,19,0,3,4,0,0,0.01,Low
1772,34,Female,Divorced,Research & Development,Laboratory Technician,3,57440,0,0,7.0,3.0,20,Travel_Rarely,3,Medical,1.0,2.0,3.0,2,3,19,1,4,0,0,0,0.01,Low
1775,25,Male,Single,Research & Development,Research Scientist,2,74840,6,4,6.0,1.0,8,Travel_Rarely,3,Life Sciences,4.0,3.0,2.0,3,3,15,0,3,1,0,0,0.01,Low
1781,36,Male,Single,Research & Development,Sales Executive,5,116310,10,9,10.0,1.0,7,Non-Travel,2,Life Sciences,1.0,1.0,3.0,1,3,18,1,2,0,0,0,0.01,Low
1788,27,Female,Married,Research & Development,Research Scientist,4,195370,4,1,5.0,0.0,13,Travel_Frequently,2,Life Sciences,4.0,3.0,3.0,3,3,12,0,5,1,0,0,0.01,Low
1789,37,Male,Divorced,Sales,Manufacturing Director,2,61720,5,3,6.0,0.0,2,Travel_Rarely,4,Technical Degree,1.0,4.0,2.0,3,3,11,0,1,4,0,0,0.01,Low
834,45,Male,Married,Sales,Laboratory Technician,3,35800,5,3,8.0,4.0,3,Travel_Rarely,3,Life Sciences,4.0,4.0,3.0,2,4,20,1,1,0,0,0,0.01,Low
840,40,Male,Divorced,Research & Development,Research Scientist,1,28000,2,2,8.0,3.0,7,Non-Travel,3,Medical,4.0,4.0,3.0,2,3,12,2,0,2,0,0,0.01,Low
332,33,Male,Married,Research & Development,Manufacturing Director,4,59020,13,7,14.0,0.0,3,Travel_Rarely,4,Life Sciences,3.0,3.0,4.0,3,3,12,1,2,3,0,0,0.01,Low
335,36,Female,Married,Sales,Sales Executive,2,42000,9,5,10.0,0.0,6,Travel_Rarely,3,Medical,2.0,3.0,3.0,3,4,22,0,3,0,0,0,0.01,Low
1507,42,Male,Married,Sales,Research Director,3,29560,20,8,23.0,5.0,2,Travel_Frequently,2,Marketing,2.0,3.0,4.0,3,3,13,0,2,4,0,0,0.01,Low
1536,30,Female,Married,Research & Development,Research Director,4,41970,10,9,11.0,1.0,13,Travel_Rarely,3,Life Sciences,4.0,4.0,3.0,3,3,13,0,3,1,0,0,0.01,Low
1538,39,Female,Married,Research & Development,Research Scientist,1,20620,21,3,21.0,1.0,19,Travel_Frequently,4,Medical,4.0,3.0,3.0,3,3,13,0,4,13,0,0,0.01,Low
1540,33,Male,Single,Sales,Research Scientist,4,47880,7,1,9.0,3.0,4,Travel_Frequently,2,Life Sciences,4.0,2.0,2.0,3,3,11,1,0,0,0,0,0.01,Low
1542,43,Female,Divorced,Research & Development,Research Director,5,38860,9,0,9.0,1.0,14,Travel_Frequently,3,Medical,3.0,3.0,4.0,3,3,17,2,2,0,0,0,0.01,Low
3364,32,Male,Married,Sales,Laboratory Technician,1,23890,3,2,5.0,6.0,18,Non-Travel,3,Marketing,2.0,3.0,3.0,2,3,12,1,4,0,0,0,0.01,Low
2817,36,Male,Divorced,Human Resources,Research Scientist,2,31170,3,1,7.0,6.0,25,Travel_Rarely,1,Human Resources,2.0,2.0,3.0,4,4,21,1,2,0,0,0,0.01,Low
2819,39,Female,Married,Research & Development,Research Scientist,1,196580,15,9,17.0,4.0,7,Travel_Rarely,3,Life Sciences,3.0,4.0,4.0,4,3,13,1,3,5,0,0,0.01,Low
