Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
56,0,Travel_Rarely,Research & Development,24,4,Life Sciences,2189,Male,2,Laboratory Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,4.0,2.0,3.0
34,0,Non-Travel,Sales,1,2,Life Sciences,2190,Male,2,Research Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,3,1.0,3.0,3.0
40,0,Travel_Rarely,Research & Development,3,3,Life Sciences,2191,Male,2,Sales Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,2,3,2.0,3.0,3.0
34,0,Travel_Rarely,Research & Development,5,3,Life Sciences,2192,Male,1,Research Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,4,3,2.0,3.0,3.0
31,1,Travel_Frequently,Research & Development,2,2,Medical,2193,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,0,1,3,3.0,4.0,4.0
35,1,Travel_Frequently,Research & Development,1,2,Medical,2194,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2,3,3,4.0,3.0,2.0
38,0,Travel_Frequently,Research & Development,7,3,Medical,2195,Female,2,Sales Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,2,3,4.0,3.0,3.0
34,0,Travel_Rarely,Research & Development,10,4,Other,2196,Female,2,Laboratory Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,3,4,3.0,4.0,4.0
28,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2197,Female,2,Healthcare Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0
31,1,Travel_Rarely,Research & Development,15,2,Life Sciences,2198,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,7,2,3,4.0,3.0,2.0
39,0,Travel_Rarely,Research & Development,17,4,Technical Degree,2199,Female,2,Healthcare Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0
51,0,Travel_Frequently,Research & Development,20,3,Medical,2200,Male,2,Sales Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,2,3,2.0,2.0,3.0
41,0,Travel_Frequently,Research & Development,1,3,Life Sciences,2201,Male,4,Sales Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,3,4.0,4.0,2.0
37,0,Travel_Rarely,Research & Development,2,2,Medical,2202,Female,1,Healthcare Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,4,3,3.0,3.0,3.0
33,0,Travel_Frequently,Research & Development,2,3,Medical,2203,Female,1,Sales Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,3,2.0,4.0,4.0
32,0,Travel_Rarely,Research & Development,1,4,Medical,2204,Male,5,Research Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,3,3.0,2.0,2.0
39,0,Non-Travel,Research & Development,29,2,Life Sciences,2205,Male,2,Sales Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,3.0,3.0,3.0
25,0,Travel_Rarely,Research & Development,7,4,Life Sciences,2206,Male,1,Sales Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,2,3,1.0,3.0,2.0
52,0,Travel_Frequently,Research & Development,2,1,Life Sciences,2207,Male,2,Sales Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,4.0,3.0,2.0
43,0,Travel_Rarely,Research & Development,2,2,Medical,2208,Male,1,Laboratory Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,3,1.0,3.0,1.0
27,0,Travel_Rarely,Research & Development,2,4,Life Sciences,2209,Male,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,3,4.0,4.0,3.0
27,1,Travel_Rarely,Research & Development,2,5,Life Sciences,2210,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4,3,4.0,3.0,3.0
26,0,Travel_Rarely,Research & Development,2,2,Other,2211,Male,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,3,4,1.0,4.0,3.0
42,0,Travel_Rarely,Sales,23,3,Marketing,2212,Female,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,3,3.0,1.0,3.0
52,0,Travel_Rarely,Research & Development,5,2,Life Sciences,2213,Female,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,3,3.0,1.0,1.0
37,0,Travel_Rarely,Research & Development,20,5,Life Sciences,2214,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,3,1.0,3.0,3.0
35,0,Travel_Frequently,Research & Development,6,4,Medical,2215,Female,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,3.0,4.0,3.0
25,0,Travel_Rarely,Research & Development,1,4,Medical,2216,Male,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1,3,1.0,4.0,2.0
26,0,Travel_Rarely,Research & Development,29,4,Life Sciences,2217,Male,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,2,4,3.0,1.0,3.0
29,0,Travel_Rarely,Sales,9,3,Life Sciences,2218,Male,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2,3,2.0,1.0,2.0
49,1,Travel_Frequently,Sales,6,5,Medical,2219,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,3,3,1.0,1.0,3.0
29,1,Travel_Frequently,Sales,3,2,Marketing,2220,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3,3,3.0,4.0,3.0
54,0,Travel_Rarely,Sales,1,3,Medical,2221,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,2,3,4.0,4.0,2.0
58,0,Travel_Rarely,Sales,22,3,Life Sciences,2222,Female,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,3,4.0,1.0,3.0
55,0,Travel_Rarely,Research & Development,7,3,Life Sciences,2223,Female,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,2.0,4.0,4.0
36,0,Travel_Rarely,Research & Development,1,3,Medical,2224,Male,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,2.0,3.0
31,1,Travel_Frequently,Sales,4,3,Life Sciences,2225,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,3,3,2.0,3.0,3.0
30,0,Travel_Rarely,Sales,3,3,Life Sciences,2226,Male,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,3,4.0,1.0,3.0
31,0,Travel_Rarely,Research & Development,1,3,Medical,2227,Male,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,3,1.0,2.0,3.0
34,0,Travel_Frequently,Sales,2,1,Marketing,2228,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4,3,4.0,1.0,3.0
31,1,Travel_Rarely,Sales,20,3,Technical Degree,2229,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1,3,1.0,2.0,4.0
27,0,Travel_Rarely,Human Resources,11,4,Medical,2230,Male,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,3,2.0,1.0,4.0
36,0,Travel_Rarely,Sales,1,3,Marketing,2231,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,2,3,1.0,4.0,2.0
36,0,Travel_Rarely,Research & Development,24,3,Other,2232,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,1.0,2.0
47,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2233,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,3,1.0,4.0,2.0
25,1,Travel_Rarely,Sales,16,4,Life Sciences,2234,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,2,3,1.0,1.0,3.0
37,0,Non-Travel,Sales,8,4,Medical,2235,Male,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3,4,3.0,3.0,1.0
56,0,Travel_Rarely,Research & Development,10,4,Other,2236,Male,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,3,3,1.0,1.0,4.0
47,0,Travel_Rarely,Research & Development,3,2,Medical,2237,Male,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,3,3,1.0,3.0,4.0
24,0,Travel_Rarely,Research & Development,5,1,Other,2238,Male,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,3,3,4.0,3.0,3.0
32,0,Travel_Rarely,Sales,4,3,Marketing,2239,Male,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,3,3,4.0,4.0,2.0
34,0,Travel_Rarely,Research & Development,9,2,Medical,2240,Male,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,3,3,4.0,2.0,2.0
41,0,Travel_Rarely,Research & Development,26,3,Medical,2241,Female,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,3,3,2.0,3.0,2.0
40,0,Non-Travel,Sales,3,2,Life Sciences,2242,Male,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,2,3,3.0,3.0,4.0
31,0,Travel_Rarely,Research & Development,16,3,Medical,2243,Male,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,3,3,1.0,4.0,3.0
46,1,Travel_Rarely,Research & Development,18,1,Medical,2244,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,3,3,1.0,4.0,4.0
39,1,Non-Travel,Research & Development,2,4,Medical,2245,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,2,3,1.0,1.0,4.0
31,1,Travel_Frequently,Sales,2,3,Medical,2246,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3,3,3.0,2.0,3.0
45,0,Travel_Rarely,Sales,10,2,Marketing,2247,Male,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,3,3,2.0,1.0,3.0
31,0,Travel_Rarely,Research & Development,16,4,Life Sciences,2248,Male,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,2.0,3.0
31,1,Travel_Frequently,Research & Development,7,4,Life Sciences,2249,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,3,4,2.0,4.0,1.0
45,0,Travel_Rarely,Research & Development,1,2,Life Sciences,2250,Female,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,3,3,2.0,4.0,4.0
48,0,Travel_Rarely,Research & Development,24,3,Technical Degree,2251,Male,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,1.0,3.0
34,1,Travel_Rarely,Research & Development,7,4,Medical,2252,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,3,3,1.0,3.0,3.0
40,0,Non-Travel,Research & Development,25,4,Other,2253,Female,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,2,3,4.0,2.0,3.0
28,0,Travel_Rarely,Research & Development,1,2,Technical Degree,2254,Female,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,3,3,4.0,1.0,3.0
44,0,Non-Travel,Research & Development,5,3,Life Sciences,2255,Male,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,2,3,3.0,3.0,3.0
53,0,Travel_Rarely,Research & Development,2,4,Technical Degree,2256,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,3,4,4.0,2.0,2.0
49,0,Travel_Rarely,Research & Development,7,3,Life Sciences,2257,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1,3,1.0,3.0,2.0
40,0,Travel_Rarely,Research & Development,2,4,Life Sciences,2258,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,3,3.0,3.0,4.0
44,0,Travel_Rarely,Research & Development,5,1,Other,2259,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4,3,4.0,2.0,2.0
33,0,Travel_Frequently,Human Resources,10,3,Medical,2260,Female,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,3,3,4.0,1.0,3.0
34,0,Travel_Rarely,Research & Development,10,4,Life Sciences,2261,Female,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,3,3,4.0,1.0,3.0
30,0,Travel_Rarely,Sales,1,2,Technical Degree,2262,Male,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,3,4,4.0,3.0,2.0
42,0,Travel_Frequently,Research & Development,8,4,Medical,2263,Female,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,3,4,1.0,4.0,3.0
44,0,Travel_Frequently,Research & Development,5,3,Life Sciences,2264,Female,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,3,3,1.0,3.0,2.0
30,0,Non-Travel,Research & Development,8,3,Life Sciences,2265,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3,3,3.0,3.0,2.0
57,0,Travel_Rarely,Sales,2,1,Life Sciences,2266,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2,3,2.0,3.0,2.0
49,0,Travel_Rarely,Research & Development,7,3,Technical Degree,2267,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3,3,3.0,2.0,3.0
34,0,Travel_Frequently,Research & Development,2,4,Medical,2268,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,3,4,2.0,1.0,2.0
28,1,Travel_Frequently,Research & Development,2,3,Medical,2269,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,3,4,1.0,3.0,4.0
29,1,Travel_Frequently,Research & Development,28,3,Medical,2270,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,0,3,3,1.0,2.0,1.0
34,1,Travel_Rarely,Research & Development,7,1,Medical,2271,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,3,3,1.0,2.0,4.0
35,0,Travel_Rarely,Sales,7,4,Other,2272,Female,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,2,3,4.0,3.0,3.0
24,1,Travel_Frequently,Sales,3,3,Life Sciences,2273,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,0,2,3,2.0,1.0,2.0
24,0,Non-Travel,Research & Development,10,3,Life Sciences,2274,Female,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,1,3,4.0,2.0,3.0
44,0,Travel_Frequently,Research & Development,5,2,Medical,2275,Female,2,Research Scientist,Single,171590,5.0,22,1,16.0,1,2,2,2,2,4,2.0,3.0,2.0
29,0,Travel_Rarely,Sales,10,2,Life Sciences,2276,Female,1,Sales Executive,Divorced,128080,1.0,13,0,10.0,6,10,0,4,3,3,3.0,3.0,3.0
30,0,Travel_Rarely,Research & Development,1,2,Life Sciences,2277,Male,3,Sales Executive,Divorced,102210,0.0,19,1,6.0,2,5,1,3,3,3,3.0,3.0,4.0
55,0,Travel_Rarely,Sales,20,3,Marketing,2278,Male,2,Research Scientist,Married,47790,0.0,14,1,4.0,6,3,1,2,3,3,4.0,3.0,3.0
33,0,Travel_Rarely,Research & Development,7,2,Life Sciences,2279,Male,2,Research Scientist,Married,37370,8.0,22,2,8.0,2,5,0,2,3,4,1.0,2.0,3.0
47,0,Travel_Rarely,Research & Development,8,4,Medical,2280,Female,2,Sales Representative,Married,23660,3.0,17,0,11.0,5,5,1,2,2,3,3.0,3.0,2.0
28,1,Travel_Frequently,Sales,1,3,Marketing,2281,Male,2,Laboratory Technician,Single,17060,7.0,12,0,8.0,3,0,0,0,3,3,3.0,1.0,2.0
28,0,Travel_Rarely,Sales,8,4,Marketing,2282,Male,1,Laboratory Technician,Divorced,163070,1.0,16,0,1.0,3,1,0,0,2,3,1.0,3.0,1.0
28,0,Travel_Frequently,Research & Development,9,3,Life Sciences,2283,Female,2,Sales Executive,Single,59330,0.0,11,0,5.0,3,4,1,3,3,3,3.0,1.0,3.0
49,0,Travel_Rarely,Research & Development,5,4,Life Sciences,2284,Female,1,Research Scientist,Married,34240,4.0,11,0,10.0,3,3,1,2,3,3,3.0,1.0,3.0
29,0,Travel_Frequently,Research & Development,8,1,Medical,2285,Male,1,Research Scientist,Married,40370,0.0,14,0,4.0,2,3,0,2,1,3,4.0,2.0,3.0
28,0,Travel_Rarely,Research & Development,5,1,Technical Degree,2286,Male,2,Laboratory Technician,Married,25590,1.0,11,0,8.0,3,8,1,7,2,3,3.0,2.0,2.0
33,0,Travel_Rarely,Research & Development,15,4,Life Sciences,2287,Female,1,Sales Executive,Single,62010,2.0,15,3,14.0,2,0,0,0,2,3,4.0,3.0,3.0
32,0,Travel_Rarely,Research & Development,7,3,Life Sciences,2288,Female,3,Laboratory Technician,Single,44030,2.0,20,0,10.0,3,5,0,0,2,4,3.0,4.0,4.0
54,0,Travel_Frequently,Sales,10,3,Life Sciences,2289,Female,4,Research Scientist,Divorced,37610,3.0,12,0,26.0,3,14,1,12,2,3,2.0,4.0,3.0
29,1,Travel_Rarely,Research & Development,5,3,Life Sciences,2290,Female,2,Research Scientist,Single,109340,6.0,17,2,11.0,2,9,0,7,3,3,1.0,1.0,1.0
44,0,Travel_Rarely,Sales,26,1,Marketing,2291,Male,1,Sales Representative,Married,107610,3.0,11,1,24.0,5,20,14,17,2,3,4.0,1.0,4.0
39,0,Travel_Rarely,Sales,6,1,Technical Degree,2292,Female,2,Laboratory Technician,Single,51750,4.0,17,1,9.0,2,2,2,2,4,3,2.0,2.0,3.0
46,0,Travel_Rarely,Research & Development,4,2,Life Sciences,2293,Male,3,Manufacturing Director,Married,138260,8.0,11,0,23.0,1,13,5,1,2,3,3.0,2.0,4.0
35,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2294,Male,2,Research Scientist,Single,63340,1.0,14,0,11.0,2,11,3,3,4,3,4.0,2.0,1.0
23,0,Travel_Rarely,Research & Development,2,4,Medical,2295,Female,2,Manager,Single,49360,0.0,19,1,5.0,2,4,1,2,2,3,1.0,3.0,3.0
40,1,Travel_Rarely,Research & Development,2,3,Medical,2296,Male,2,Research Director,Single,47750,3.0,15,1,15.0,3,5,1,0,4,3,4.0,1.0,1.0
34,0,Travel_Rarely,Human Resources,2,3,Human Resources,2297,Male,2,Manufacturing Director,Married,28180,1.0,13,1,10.0,2,10,8,6,3,3,4.0,3.0,3.0
31,1,Travel_Frequently,Research & Development,29,3,Life Sciences,2298,Female,2,Healthcare Representative,Single,25150,1.0,14,0,7.0,3,7,7,7,2,3,4.0,3.0,1.0
50,0,Travel_Frequently,Research & Development,6,3,Medical,2299,Male,1,Manager,Single,23420,1.0,12,1,32.0,2,32,13,9,2,3,3.0,4.0,3.0
34,0,Travel_Rarely,Sales,25,5,Marketing,2300,Female,1,Research Scientist,Married,41940,0.0,17,2,12.0,3,11,5,7,3,3,2.0,3.0,3.0
42,0,Travel_Rarely,Research & Development,1,3,Life Sciences,2301,Female,1,Manufacturing Director,Married,106850,4.0,11,3,4.0,2,1,0,0,3,3,3.0,2.0,3.0
37,0,Travel_Rarely,Research & Development,2,2,Medical,2302,Male,1,Research Scientist,Married,20220,1.0,12,0,10.0,1,10,3,7,3,3,1.0,4.0,3.0
29,0,Travel_Rarely,Research & Development,1,3,Medical,2303,Female,1,Manager,Married,23140,3.0,13,0,9.0,5,7,0,7,4,3,3.0,1.0,3.0
33,0,Travel_Rarely,Research & Development,1,1,Life Sciences,2304,Male,1,Research Scientist,Single,42560,1.0,13,3,5.0,1,5,0,2,3,3,4.0,2.0,3.0
45,0,Travel_Rarely,Sales,3,3,Life Sciences,2305,Male,3,Laboratory Technician,Married,35800,4.0,20,1,8.0,1,5,0,3,2,4,4.0,4.0,3.0
42,0,Travel_Frequently,Human Resources,1,4,Technical Degree,2306,Male,2,Manufacturing Director,Married,31620,2.0,17,2,24.0,1,20,13,9,3,3,4.0,4.0,1.0
40,0,Travel_Rarely,Sales,10,1,Life Sciences,2307,Female,1,Manufacturing Director,Married,65240,0.0,13,1,9.0,2,8,7,1,4,3,1.0,1.0,4.0
33,0,Travel_Rarely,Research & Development,9,3,Medical,2308,Female,2,Manufacturing Director,Married,28990,1.0,17,0,15.0,3,15,5,7,2,3,2.0,3.0,3.0
40,0,Travel_Rarely,Sales,5,5,Life Sciences,2309,Male,1,Manufacturing Director,Single,52310,1.0,12,2,21.0,4,21,7,7,3,3,3.0,4.0,3.0
24,0,Travel_Rarely,Sales,10,2,Marketing,2310,Male,1,Manufacturing Director,Divorced,23560,0.0,13,0,2.0,5,1,0,0,3,3,3.0,1.0,3.0
40,0,Non-Travel,Research & Development,7,3,Medical,2311,Male,1,Research Scientist,Divorced,28000,3.0,12,2,8.0,0,2,2,2,2,3,4.0,4.0,3.0
45,0,Travel_Rarely,Research & Development,4,3,Medical,2312,Female,3,Laboratory Technician,Divorced,118360,1.0,22,0,10.0,2,10,7,7,4,4,1.0,2.0,3.0
35,0,Travel_Rarely,Research & Development,10,1,Life Sciences,2313,Male,1,Healthcare Representative,Married,109030,0.0,11,0,6.0,3,5,4,2,4,3,2.0,3.0,3.0
32,0,Travel_Rarely,Research & Development,22,4,Medical,2314,Male,1,Sales Executive,Married,29730,3.0,22,0,12.0,0,7,2,5,4,4,4.0,2.0,3.0
36,0,Travel_Rarely,Sales,9,3,Marketing,2315,Female,4,Research Scientist,Single,142750,3.0,18,1,7.0,5,3,1,2,2,3,3.0,4.0,2.0
48,0,Travel_Rarely,Research & Development,12,4,Medical,2316,Male,1,Laboratory Technician,Divorced,55620,8.0,13,1,18.0,2,8,7,7,3,3,3.0,3.0,3.0
29,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2317,Female,2,Healthcare Representative,Married,45370,6.0,18,1,5.0,5,1,0,0,4,3,3.0,3.0,2.0
33,0,Travel_Rarely,Research & Development,9,1,Medical,2318,Male,1,Healthcare Representative,Married,76420,2.0,20,1,8.0,2,2,2,2,2,4,1.0,1.0,1.0
30,1,Travel_Rarely,Research & Development,1,3,Other,2319,Male,3,Sales Executive,Married,179240,1.0,13,2,10.0,2,10,6,7,3,3,2.0,1.0,3.0
38,0,Travel_Frequently,Sales,9,3,Marketing,2320,Male,1,Manufacturing Director,Married,52040,3.0,13,1,10.0,2,6,1,2,3,3,3.0,3.0,3.0
35,0,Travel_Rarely,Sales,7,2,Life Sciences,2321,Male,1,Sales Executive,Single,22770,1.0,12,1,3.0,2,3,1,2,3,3,4.0,1.0,3.0
30,0,Travel_Rarely,Research & Development,14,3,Technical Degree,2322,Male,5,Research Director,Married,27950,3.0,13,0,9.0,4,4,1,3,3,3,3.0,2.0,3.0
35,1,Travel_Rarely,Research & Development,2,3,Medical,2323,Female,1,Research Scientist,Divorced,25320,1.0,13,0,1.0,2,1,0,0,1,3,1.0,1.0,3.0
53,1,Travel_Rarely,Research & Development,19,3,Life Sciences,2324,Male,2,Manager,Married,25590,0.0,25,0,34.0,2,33,1,9,3,4,3.0,4.0,3.0
38,1,Travel_Rarely,Research & Development,2,3,Medical,2325,Female,3,Sales Executive,Married,49080,4.0,19,1,7.0,3,5,1,4,2,3,3.0,2.0,3.0
32,0,Non-Travel,Research & Development,10,4,Life Sciences,2326,Female,5,Research Scientist,Married,23800,4.0,13,0,9.0,5,6,1,2,3,3,4.0,1.0,2.0
48,0,Travel_Rarely,Research & Development,2,5,Life Sciences,2327,Male,1,Sales Executive,Married,47650,8.0,12,1,10.0,4,8,7,6,3,3,3.0,1.0,2.0
34,0,Travel_Rarely,Research & Development,3,3,Life Sciences,2328,Male,2,Sales Executive,Single,20440,1.0,11,0,1.0,2,1,0,0,3,3,1.0,4.0,1.0
55,0,Travel_Rarely,Research & Development,11,1,Medical,2329,Female,1,Laboratory Technician,Married,26930,1.0,18,0,36.0,6,36,2,13,2,3,3.0,4.0,3.0
34,0,Travel_Rarely,Research & Development,2,2,Life Sciences,2330,Male,2,Research Scientist,Married,65860,9.0,18,1,9.0,3,2,2,1,3,3,2.0,4.0,2.0
26,0,Travel_Rarely,Research & Development,4,3,Life Sciences,2331,Male,1,Research Director,Married,32940,1.0,11,0,1.0,6,1,0,0,3,3,1.0,4.0,3.0
38,0,Travel_Rarely,Sales,14,2,Marketing,2332,Female,1,Sales Executive,Married,41710,0.0,23,0,10.0,4,9,7,7,4,4,3.0,2.0,3.0
38,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2333,Female,1,Manufacturing Director,Single,27780,2.0,13,0,8.0,5,3,1,2,2,3,2.0,2.0,4.0
36,0,Travel_Rarely,Human Resources,1,3,Human Resources,2334,Male,1,Research Scientist,Single,23770,6.0,13,2,15.0,3,1,0,0,3,3,2.0,3.0,3.0
29,0,Travel_Rarely,Research & Development,10,3,Life Sciences,2335,Male,1,Sales Representative,Single,24040,1.0,17,0,10.0,3,10,1,5,2,3,2.0,1.0,3.0
35,0,Travel_Rarely,Sales,12,2,Life Sciences,2336,Female,2,Sales Executive,Single,23180,3.0,19,0,10.0,4,5,0,4,4,3,1.0,3.0,3.0
39,0,Travel_Rarely,Sales,2,2,Medical,2337,Female,1,Sales Executive,Married,20080,2.0,12,0,11.0,3,7,7,6,3,3,4.0,3.0,3.0
29,0,Travel_Frequently,Research & Development,5,1,Medical,2338,Female,1,Research Scientist,Divorced,62440,1.0,22,0,6.0,3,6,1,3,3,4,1.0,4.0,4.0
50,0,Travel_Rarely,Research & Development,4,2,Medical,2339,Female,1,Laboratory Technician,Married,27990,4.0,12,1,27.0,0,1,0,0,1,3,3.0,3.0,3.0
23,0,Travel_Rarely,Research & Development,7,2,Life Sciences,2340,Female,3,Manager,Married,105520,2.0,11,0,4.0,2,2,2,2,3,3,4.0,3.0,3.0
36,0,Travel_Frequently,Sales,21,3,Life Sciences,2341,Male,2,Human Resources,Married,23290,3.0,15,0,9.0,2,3,0,2,3,3,1.0,1.0,3.0
42,0,Travel_Rarely,Research & Development,8,2,Life Sciences,2342,Female,5,Manager,Single,40140,8.0,13,1,24.0,3,1,0,1,3,3,4.0,4.0,3.0
35,0,Travel_Rarely,Sales,4,3,Medical,2343,Female,2,Laboratory Technician,Married,74030,1.0,12,1,10.0,4,10,6,8,3,3,2.0,3.0,2.0
34,0,Travel_Frequently,Research & Development,25,1,Life Sciences,2344,Female,1,Manager,Married,22590,1.0,14,0,8.0,2,8,7,7,3,3,4.0,3.0,2.0
40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2345,Male,2,Laboratory Technician,Married,69320,1.0,13,0,5.0,5,5,1,2,3,3,4.0,1.0,3.0
43,0,Travel_Rarely,Research & Development,1,1,Other,2346,Male,1,Manager,Divorced,46780,5.0,25,1,8.0,0,6,0,2,4,4,4.0,2.0,3.0
35,0,Travel_Rarely,Sales,6,3,Marketing,2347,Female,3,Sales Representative,Married,135820,1.0,17,1,1.0,3,1,0,1,2,3,3.0,4.0,2.0
46,0,Travel_Rarely,Research & Development,12,4,Technical Degree,2348,Male,1,Laboratory Technician,Single,23320,1.0,11,0,27.0,2,26,0,12,3,3,4.0,1.0,1.0
28,1,Travel_Rarely,Human Resources,1,3,Medical,2349,Female,2,Laboratory Technician,Married,24130,1.0,16,1,1.0,2,1,0,0,3,3,3.0,2.0,3.0
